Price,Close,High,Low,Open,Volume
Ticker,VTV,VTV,VTV,VTV,VTV
Date,,,,,
2020-01-02,103.61193084716797,103.61193084716797,103.05274858392713,103.55171162272069,1634700
2020-01-03,102.78604125976562,103.087137314261,102.45052672658309,102.57097171178297,1401600
2020-01-06,102.91510772705078,102.95812427454293,102.17526774133071,102.31291544258265,1546300
2020-01-07,102.51937103271484,102.69143064350641,102.34731798532633,102.67422140072573,1422200
2020-01-08,102.76022338867188,103.19896708717906,102.46773196526809,102.55375846842205,1401700
2020-01-09,103.23339080810547,103.25919810566313,102.90648743337127,103.19037426990786,1239100
2020-01-10,102.8892822265625,103.45706904870055,102.76023917031272,103.39684983090432,1736200
2020-01-13,103.31942749023438,103.31942749023438,102.79465717690421,103.06134792585416,2077300
2020-01-14,103.45706939697266,103.68934164828218,103.10435214626271,103.19898328360429,4584700
2020-01-15,103.62049865722656,103.86998010379654,103.25918341601542,103.32800724197982,1222700
2020-01-16,104.3001480102539,104.3001480102539,103.88721806709384,104.0506664947016,1506800
2020-01-17,104.4119873046875,104.54962842983029,104.30014691689325,104.44639922682396,1295300
2020-01-21,104.00765228271484,104.31735300918668,103.87860921945109,104.12809072485356,1717100
2020-01-22,104.11949157714844,104.39478039699465,104.01626237183311,104.27434194852464,1300800
2020-01-23,104.05927276611328,104.1022893107676,103.27642284794963,103.80979124660526,1161500
2020-01-24,103.06135559082031,104.19692282339608,102.6226117663196,104.19692282339608,1706500
2020-01-27,101.62467193603516,102.08062494254978,101.51283812126881,101.6676884758543,1661100
2020-01-28,102.35590362548828,102.68280698026561,101.89135260760355,101.95157181936258,1232200
2020-01-29,101.89994812011719,102.71721633176058,101.89994812011719,102.62258520658713,1032300
2020-01-30,102.34730529785156,102.45053448812666,100.97945945608645,101.26335285614742,1718900
2020-01-31,100.52352142333984,101.87415813723122,100.17081072144606,101.85695545854975,1895400
2020-02-03,100.88483428955078,101.6504880219882,100.74719317324248,101.0138773484291,1509300
2020-02-04,102.08062744140625,102.4849527339525,101.97739168135463,102.04621552138904,1308600
2020-02-05,103.8270034790039,103.89582076366757,102.84628661596005,102.88929659844942,1624500
2020-02-06,103.88719940185547,104.30873389075421,103.75815635652673,104.21410276173994,1120800
2020-02-07,103.27642059326172,103.66354323308629,103.15598214694283,103.56030746621164,1047000
2020-02-10,103.62049865722656,103.62049865722656,103.04411388242765,103.06992117631398,984300
2020-02-11,104.04205322265625,104.33454467600694,103.92161479322922,104.0162459254079,1246400
2020-02-12,104.4549789428711,104.70446041200003,104.18829479739617,104.51519815518485,1214700
