Price,Close,High,Low,Open,Volume
Ticker,AGG,AGG,AGG,AGG,AGG
Date,,,,,
2020-01-02,94.74943542480469,94.85034235112062,94.64852849848876,94.74943542480469,6791400
2020-01-03,95.02690124511719,95.06053687893436,94.8334979545038,94.92599434366569,3664300
2020-01-06,94.95120239257812,95.12778462686214,94.88393113703944,95.12778462686214,8131600
2020-01-07,94.85033416748047,94.95123466974799,94.83351314020774,94.95123466974799,2883000
2020-01-08,94.74098205566406,94.96802093334131,94.64008159033183,94.89233916900227,7323100
2020-01-09,94.8419189453125,94.8419189453125,94.56442974716865,94.5896548714832,9110900
2020-01-10,95.00169372558594,95.01009782409146,94.86715116538912,94.93442244548753,4198100
2020-01-13,94.94282531738281,94.96805044155374,94.87555404269906,94.92600429104094,4465300
2020-01-14,95.02690124511719,95.0353053420656,94.95962997748286,94.99326561130003,3625400
2020-01-15,95.16986846923828,95.17827898334765,95.07737206006293,95.16986846923828,3896300
2020-01-16,95.16986846923828,95.19509359622383,95.06055744718677,95.15305385636212,2801400
2020-01-17,95.06053924560547,95.10257897741768,94.99326797629632,95.03530770810853,3003300
2020-01-21,95.32958984375,95.36322546850269,95.20345785476225,95.22868296949191,4672100
2020-01-22,95.38006591796875,95.43051616109837,95.34643028410194,95.38847643027076,3627200
2020-01-23,95.50617980957031,95.6070802766739,95.50617980957031,95.5566300431221,3429500
2020-01-24,95.68280029296875,95.76688618761632,95.58189337018614,95.59030388425366,4199800
2020-01-27,95.9770736694336,95.99389469222976,95.90139831287239,95.9770736694336,4790000
2020-01-28,95.89301300048828,95.99391991776031,95.81733120869872,95.9434632514532,4463800
2020-01-29,96.11164093017578,96.15368066730646,95.95187324918959,95.96868786097343,2890200
2020-01-30,96.12003326416016,96.31343656038536,96.06117250710751,96.09480814190064,6885600
2020-01-31,96.40595245361328,96.42276706674049,96.17891347666861,96.26300578833266,5281900
2020-02-03,96.37472534179688,96.40843240794,96.13035393398336,96.23146870344722,7214200
2020-02-04,96.05452728271484,96.14722012266697,95.97026281793106,96.14722012266697,5290800
2020-02-05,95.91128540039062,95.95342085093439,95.86072800291178,95.91128540039062,6066900
2020-02-06,95.97026824951172,96.00397532312624,95.86914702866814,95.91128247792803,6838700
2020-02-07,96.24837493896484,96.29893234969184,96.14725368854202,96.2315181827433,5224200
2020-02-10,96.3578872680664,96.43372978882782,96.30732987353663,96.43372978882782,8187800
2020-02-11,96.23992156982422,96.35789311686558,96.22307124694707,96.35789311686558,5633400
2020-02-12,96.1387710571289,96.18090649493597,96.08821367493259,96.16405617719225,6373700
2020-02-13,96.20623779296875,96.26522358077379,96.14725200516372,96.15568038312693,5214400
2020-02-14,96.30734252929688,96.38317863105718,96.29048577626064,96.35789993047041,4004900
2020-02-18,96.43374633789062,96.53486114430257,96.34947542725686,96.46745341635055,4874800
2020-02-19,96.40846252441406,96.45901992493931,96.3410483710687,96.40003414800401,3692200
2020-02-20,96.62755584716797,96.63598422418579,96.47587720568708,96.50958428479039,4056000
2020-02-21,96.82135772705078,96.98988667233294,96.77079390029239,96.78765065220091,4492700
2020-02-24,97.13313293457031,97.26796122843948,97.09943229006993,97.26796122843948,7490100
2020-02-25,97.3016586303711,97.39435146595099,97.13312327978663,97.14155165455742,7474600
2020-02-26,97.20055389404297,97.41964667245254,97.12471779515158,97.1752751944125,4763000
2020-02-27,97.21739959716797,97.5376071377061,97.2005428466853,97.5376071377061,11606400
2020-02-28,97.93367004394531,98.03478484423867,97.54604830856336,97.64716310885672,17243000
2020-03-02,97.89906311035156,98.32126019957376,97.85684082454281,98.19459978436383,13198200
2020-03-03,98.56614685058594,99.01367478692181,97.95818194001002,97.99195848417725,12541000
2020-03-04,98.49012756347656,98.89543956710028,98.39724369685896,98.65056450440075,6285300
2020-03-05,98.7940902709961,98.98830371037668,98.73498295330886,98.78564452783664,6802800
2020-03-06,99.52027893066406,99.86647712619218,99.21629657047518,99.7904847572525,17456400
2020-03-09,99.39360809326172,100.71086055415114,98.79408917985143,100.71086055415114,13666700
2020-03-10,98.27059936523438,99.3683144544923,98.09327734784043,99.1403308441906,18694100
2020-03-11,96.868896484375,98.61679209130452,96.72535102713242,98.54079326897748,13053300
2020-03-12,92.99311828613281,96.894221279049,92.08961687263553,96.24404066800412,18684800
2020-03-13,94.45393371582031,94.96056893658736,93.09445856739532,94.17528208962271,24960500
2020-03-16,96.03292846679688,96.21868972762255,93.27175659381446,94.04015819416968,12310300
2020-03-17,93.55038452148438,96.19333464504018,93.38150190582091,95.32361011156581,15737200
2020-03-18,89.98709869384766,93.36467583381337,89.31158068896765,92.34295952203979,17061700
2020-03-19,91.9967269897461,92.22471698548198,89.13423174348142,89.90263340302911,11720200
2020-03-20,92.90868377685547,93.08600576857732,91.58298526922603,91.58298526922603,16503700
2020-03-23,95.112548828125,95.36586962947014,92.03895488673425,92.79891084855407,12572200
2020-03-24,95.89781951904297,95.89781951904297,93.79528041202336,94.16680936495985,10253600
2020-03-25,96.87734985351562,96.89423490301931,96.00761841198742,96.2609392500584,10999700
2020-03-26,97.17285919189453,97.43461925994949,96.42978837850283,96.42978837850283,16611400
2020-03-27,97.58663177490234,97.59507752023299,96.70846108478273,96.91955962253601,10841600
2020-03-30,97.67949676513672,98.16924682418599,97.62883518737813,97.75548913177461,13340200
2020-03-31,97.41776275634766,97.93284374209563,97.29954808180386,97.7048536967493,14018600
2020-04-01,97.08692169189453,97.65388811618493,97.01922247390837,97.63696008361201,14192100
2020-04-02,97.23074340820312,97.50153372852482,97.061495422908,97.3322857432297,11565400
2020-04-03,97.29841613769531,97.42534402195486,96.70605803450621,97.27302410469466,9786700
2020-04-06,97.7723159790039,97.83155115493048,97.33227770970656,97.33227770970656,8457700
2020-04-07,97.90769958496094,97.94154917635139,97.61998774236622,97.83154284644449,7743900
2020-04-08,98.00079345703125,98.13619183517918,97.78078077676588,97.90770868609205,4674200
2020-04-09,99.2193603515625,99.2193603515625,98.30544060012743,98.58469493353545,5584100
2020-04-13,98.75392150878906,99.15164614351151,98.61006558529569,99.08394695969716,5738300
2020-04-14,98.80471801757812,99.00780915170557,98.66085561042672,98.99934513807295,5506700
2020-04-15,99.21087646484375,99.27011163374789,98.76238069226245,99.03317095813131,4367400
2020-04-16,99.33781433105469,99.45628467305713,99.16857282995105,99.16857282995105,4744700
2020-04-17,99.2193603515625,99.53246428200335,99.04165480925298,99.44783706134602,4949800
2020-04-20,99.07550811767578,99.2447496530293,98.95703775169818,99.1347433006646,3847900
2020-04-21,99.12626647949219,99.38013520587221,99.06703130415684,99.3716711933529,4660500
2020-04-22,99.12626647949219,99.21088723623556,98.95702496600545,99.1431945045308,4647200
2020-04-23,99.36320495605469,99.38859053689431,99.16857786551769,99.2870482135358,4331100
2020-04-24,99.3124008178711,99.33778639028148,99.17700249015216,99.19393050919084,3161600
2020-04-27,98.8554916381836,99.31245154341367,98.8554916381836,99.18551716038017,5576300
2020-04-28,99.2447280883789,99.38858400778635,99.10933618074523,99.23626407660514,5889800
2020-04-29,99.3124008178711,99.41394956366028,99.17700249015216,99.25316566353096,4653100
2020-04-30,99.09241485595703,99.42244031980155,99.06702927506896,99.32935555244542,10487500
2020-05-01,99.09749603271484,99.29251614191058,98.93638740140686,99.18228766580808,6099500
2020-05-04,99.18230438232422,99.28405177151016,99.09751273493993,99.11446847674158,3684100
2020-05-05,99.10597229003906,99.18228928950319,99.04661749898342,99.17380818529894,4611500
2020-05-06,98.7074203491211,98.96179517367634,98.614147639362,98.73285718465812,6394900
2020-05-07,99.01268768310547,99.01268768310547,98.71591376340035,98.87702237803438,3786700
2020-05-08,98.74982452392578,99.00420584756152,98.65655180320506,98.93636996536722,3241500
2020-05-11,98.45305633544922,98.72439341077646,98.41913839238505,98.69895657077487,5249500
2020-05-12,98.7074203491211,98.86852246391724,98.55479286671394,98.74981291862112,6161500
