Price,Close,High,Low,Open,Volume
Ticker,DGRO,DGRO,DGRO,DGRO,DGRO
Date,,,,,
2020-01-02,36.72197723388672,36.72197723388672,36.49658081297439,36.65262347146157,1740400
2020-01-03,36.39255142211914,36.528656354362845,36.27985321802426,36.340536103236296,2947500
2020-01-06,36.40988540649414,36.40988540649414,36.18882446200344,36.23650433840278,1500800
2020-01-07,36.26251220703125,36.3492010841474,36.24517377021428,36.34053021225458,1104500
2020-01-08,36.39255142211914,36.56593251142607,36.259915500588654,36.28852409132268,1505600
2020-01-09,36.63526916503906,36.63526916503906,36.52864259659333,36.600595605812146,1192300
2020-01-10,36.51390838623047,36.72196630461385,36.46189638686094,36.69596030492909,1381400
2020-01-13,36.73064041137695,36.73064041137695,36.52258576290295,36.600607082822954,1322000
2020-01-14,36.73064041137695,36.84333860836563,36.66128996420862,36.69596684127729,1190800
2020-01-15,36.74796676635742,36.85199405638792,36.65694247420974,36.71328990069128,1759300
2020-01-16,37.07740020751953,37.07740020751953,36.904019140183834,36.938696015044734,1599600
2020-01-17,37.172752380371094,37.19875837772974,37.07912549873097,37.181419943834605,1506100
2020-01-21,37.034053802490234,37.15541955109521,36.99070605772964,37.07739824028221,1681300
2020-01-22,37.06005859375,37.19876277433676,37.03405259331765,37.13807990201558,1439900
2020-01-23,37.11207962036133,37.1207471861849,36.79132346641568,36.98204298422455,1286300
2020-01-24,36.799991607666016,37.20743331051141,36.63527810652303,37.20743331051141,2763000
2020-01-27,36.28852844238281,36.449772973980835,36.14982421570023,36.24518399160131,2055500
2020-01-28,36.53992462158203,36.66995795163118,36.375211107096426,36.45323242791354,1089700
2020-01-29,36.4619026184082,36.69249756600977,36.44456417999898,36.67862813806999,1274700
2020-01-30,36.65261459350586,36.6777541688564,36.17581916671475,36.29718491459228,1726500
2020-01-31,35.92443084716797,36.55726914211498,35.80306505183154,36.47925110823005,1895600
2020-02-03,36.12379837036133,36.36653313621406,36.0891248097836,36.11513080695892,1128900
2020-02-04,36.62661361694336,36.76531782025539,36.57459830058795,36.57459830058795,1576000
2020-02-05,37.16408157348633,37.18748829393638,36.904011678550795,36.98203297772827,1490600
2020-02-06,37.21611404418945,37.36348584008505,37.112086699617876,37.32014138876103,1117600
2020-02-07,36.973365783691406,37.13807594717048,36.908347482565816,37.13807594717048,2206100
2020-02-10,37.15542221069336,37.15542221069336,36.86934294824516,36.912690696108605,1450000
2020-02-11,37.20743179321289,37.363474415843555,37.18576122766169,37.32012997777251,1305100
